root_id	root_tweet	reply_id	reply_tweet	root_stance	reply_stance	reply_as_root
1446570131438673920	Heel simpel, bied iedereen een boostervaccinatie aan tegen #COVID19, want uiteindelijk wordt toch iedereen weer geïncludeerd. https://t.co/5TEPNzjXaK	1446964605465550849	@CiNNeR_ @MeinemaNI @cvdw10 @maars199 @lorelei3112 @WHO Na de 25e golf gaan ze snappen dat we moeten indammen, tot die tijd zullen we ons suf boosteren.	Favour	Disagree	
1446959196969308166	Who cares. Al heeft heel dat durp een positief testje... dat maakt geen zak uit als ze niet worden opgenomen. Alhoewel... het betekent wel iets... het betekent dat ze massaal natuurlijk geïmmuniseerd worden. En dat is beter dan vaccineren. Voor iedereen. Volgens de wetenschap. https://t.co/veFYCU4Nw8	1446978789179858948	"@PushingPenguin @kromst Constant is in het nieuws dat de vaccins werkzaamheid gaan verliezen na 3, of zelfs 2 maanden (Pfizer) 

Dit gaat over kinderen, de volgende targets ð¤¢

https://t.co/DadaVjYrGm"	Against	Elaborate	
1446752373356077068	De 'vaccins' zijn dodelijk, maar niet allemaal. Waarom? Eenvoudig, wanneer dat het geval zou zijn dan werd het iedereen direct duidelijk. Er worden dus gewoon dodelijke batches ingezet tussen hoofdzakelijk placebo's. Daarom moeten er voor de komende jaren ieder jaar twee	1447088060458483712	"@CoortjeVisser @tweetlelidy Iedereen is al geprikt.
Maakt niets meer uit nu stoppen."	Against	Disagree	
1446959196969308166	Who cares. Al heeft heel dat durp een positief testje... dat maakt geen zak uit als ze niet worden opgenomen. Alhoewel... het betekent wel iets... het betekent dat ze massaal natuurlijk geïmmuniseerd worden. En dat is beter dan vaccineren. Voor iedereen. Volgens de wetenschap. https://t.co/veFYCU4Nw8	1447089063442489346	"@kromst Hoezo beter dan vaccineren?
Geen enkel wetenschappelijk bewijs voor.Ksn ook niet,  want hoe meet je dat?"	Against	Disagree	
1436225201671483392	Na 2 injecties zouden gevaccineerden, zo werd ons verteld, onbereikbaar zijn voor de virussen van de ongevaccineerden. Joe zeg nu dat gevaccineerden beschermd moeten worden tegen ongevaccineerden. Ofwel, zegt hij: vaccineren is zinloos? Ik begrijp hem niet. https://t.co/R882tjFvnq	1447095848026976256	"@leondewinter Dat hele beschermingsverhaal vd twee vaccins is gebaseerd op een gunstig seizoen, jaar ervoor idem. Maar zonder vax. 

Winter is coming, let the blame game begin ð."	Against	Elaborate	
1446752373356077068	De 'vaccins' zijn dodelijk, maar niet allemaal. Waarom? Eenvoudig, wanneer dat het geval zou zijn dan werd het iedereen direct duidelijk. Er worden dus gewoon dodelijke batches ingezet tussen hoofdzakelijk placebo's. Daarom moeten er voor de komende jaren ieder jaar twee	1447101282465030145	@OlevKoop @tweetlelidy Nonsens. Ik weet uit betrouwbare bron dat er in het AMC een aantal gevaccineerden zijn opgenomen die covid19 hebben. Maar blijf lekker geloven dat ongevaccineerden gevaarlijk zijn en dat je met de prikjes veilig bent..... Blijf maar in dat coconnetje.	Against	Elaborate	
1446945758427721732	"Het is een opmerkelijk virus dat heerst. Alle NL politici inclusief hun partner &amp; kinderen blijven bespaard van long covid &amp; coronasterfte. Ook in tegenstelling tot de bevolking, geen enkel geval bij hen van vaccinatieschade. Hoe zit dat eigenlijk @hugodejonge en @markrutte?"	1447108844874780675	@Vicki_Lommel @hugodejonge @markrutte Goeie vraag wat zit er eigelijk nou echt in die prikjes die ze zogemaamd hebben  gekregen ? Persoonlijk denk ik niet veel . :(	Against	Elaborate	
1446943239127318530	Mijn grootste angst is dat de familie uiteindelijk uit elkaar valt.. hebben jullie dit al meegemaakt? Of hoe gaan jullie om met hele sterke meningsverschillen? Voorkomen dat de irritatie groeit zegmaar.	1447113588544622593	@JWRD__ (Schoon)familie nog niet, 3 vrienden al wel (want voor vaccinaties en ik dus niet). Eigen familie? Alleen een broer die vuistdiep in #BigPharma zit en waarmee ik al jaren niets te maken wil hebben. Het ergst? Kerstdiner 2021 straks met ons team, ik kom er waarschijnlijk niet in.	Unrelated	Unrelated	
1447118896725626882	Wacht even hoor, wat ik de afgelopen 1,5 jaar van kabinet, media en OMT begreep, is toch dat de griep een TOTAAL ONGEVAARLIJKE ziekte is? Maar nu ineens, als het de politiestaat van pas komt: supergevaarlijk! Testen, maatregelen!  https://t.co/A86IMBuyJU	1447120940593303552	@Maria196720 @thierrybaudet Niet de vaccinatie, wel de manier van leven sinds de coronauitbraak. En lamgelegd is het immuunsysteem niet, wel mogelijk verzwakt bij sommigen.	Unrelated	Unrelated	
1447089493866131456	STEL VRAAG 2: je bent gevaccineerd, je krijgt een oproep voor de griepprik van je huisarts. Neem  je de prik of is de prik overbodig ???	1447121279681708035	@NancyGroningen @Hrven51 Ik kom niet in aanmerking voor griepprik, mijn man wel en hij zal die ook gewoon nemen, doet hij elk jaar, de vaccinatie voor COVID staat los van de griepprik.	Neutral	Elaborate	
1446777836216459270	Topcolumn van een huisarts die zijn patiënten goed kent https://t.co/jfgQYohu0S	1447122882740555779	"@_Brie68_ Mijn huisarts heeft van de week een brief voor me geschreven om mee te nemen naar een fysio: ""cliÃ«nt heeft veel pijn, maar merkt dat zelf niet goed door prikkelverwerkingsprobleem (ASS). Pijnschaal 1-10 is dus GEEN betrouwbaar meetinstrument."" ð¥°"	Unrelated	Unrelated	
1447113168992419844	"Van alle kiezers wil 39 procent dat Mark Rutte premier wordt in een nieuw kabinet van VVD, CDA, D66 en CU. Dat blijkt uit een peiling van Maurice de Hond.
https://t.co/2HCu78DLgQ"	1447124862951170048	@telegraaf Eigelijk moeten ze iedereen die zich vaccineerd om na de MC te kunnen en/of het cafe het stem recht moeten afpakken.	Unrelated	Unrelated	
1446570131438673920	Heel simpel, bied iedereen een boostervaccinatie aan tegen #COVID19, want uiteindelijk wordt toch iedereen weer geïncludeerd. https://t.co/5TEPNzjXaK	1447126145569275905	"@roelgrif @lorelei3112 @maars199 @cvdw10 @CiNNeR_ @WHO Die R zouden we toch ook beneden de 1 kunnen houden met aangescherpte basismaatregelen?
Het is toch niet oke om onze niet-kwetsbaren te boosteren terwijl het vaccin zÃ³veel derdewereld kwetsbaren nog niet bereikt heeft?"	Favour	Unrelated	
1446926867823529998	Ik hoorde dat in de regio Den Haag 'n deel vd corona-teststraten is verdwenen. Waarop een vriend 'n stuk moest rijden om zich in de neus te laten roeren. Toen hij er daar iets over zei, sneerde de witte jas: 'moet jij je maar laten vaccineren.' Ook dit is opzet, lieve mensen.	1447127389872459776	@pimgunzel Is ook doortrapt over nagedacht. Teststraten zitten vooral ver weg van plekken waar de vaccinatiegraad laag is.... Maar we doen het voor uw gezondheid.	Against	Elaborate	
1446768017027829765	Ze zijn zo voorspelbaar. Worden ze dan nooit moe van zichzelf? https://t.co/CCjSio0aG8	1447133477149761538	@iSaidTheIdiot @gerrisma @rivm @statistiekcbs Ook dat is een probleem. Alleen komen die niet allemaal tegelijk in het ziekenhuis terecht. Dat risico lopen we bij die ongevaccineerden wel. Daarom de QR code Einstein.	Unrelated	Unrelated	
1447114547387588611	Inmiddels lijkt er een Kamermeerderheid voor een 2G-systeem wat betreft de #coronapas, maar nee hoor er is geen sprake van (al dan niet verkapte) vaccinatiedwang. Gelooft iemand dat nu echt nog?	1447137183454928897	@Bowie43695209 @JannetteVerhag1 @rblommestijn Besmettelijk is nog steeds besmettelijk. De vaccins van de vroeg geprikten mensen zijn al ver uitgewerkt, maar hebben wel een pas. Ook vaak genoeg gelezen, dat het vaccin symptomen onderdrukt. Een ongevaccineerde zou thuis blijven, maar gevaccineerden blijven doorlopen.	Unrelated	Unrelated	
1447142556861669380	Hoe durf je zijn dood hiervoor te misbruiken, tuig. https://t.co/iaIlEnNiUx	1447146461116997634	"@kayotickitchen Wat is precies het misbruik? Deze jongeman is overleden aan de gevolgen van bijwerkingen van het ""vaccin"". Volgens mij is dat ongelofelijk belangrijke informatie om te delen, zodat mensen weloverwogen een beslissing kunnen maken."	Unrelated	Unrelated	
1447104308026150913	Gevaccineerde Duitsers moeten gele button dragen https://t.co/1kc2ZPCzSV via @Frontnieuws	1447150182769086469	"@jbelfroid @FrontNieuws Ze hebben het #omgekeerd...

#Gevaccineerden juist MET gele button ipv ONgevaccineerden...

Zo kan men gÃ©Ã©n #vergelijking maken met de #JodenSTER... 

#Slim... en het resultaat van &gt; 50 jaar voorbereiding SCRIPT/AGENDA.."	Against	Elaborate	
1447147586268405765	Samen met Famke op de tuinbank even genieten vd voorjaarszon https://t.co/RYGRnjz5mA	1447157771116421127	"@E_S_uit_B Dankewol het is een echte handenbinder, alle prikkels en signalenðð. Ook nog jong natuurlijk."	Unrelated	Unrelated	
1446489949503635459	Wat ook kan meespelen is als het zo is dat ongevaccineerden relatief meer contact hebben ongevaccineerden, dan gevaccineerden. https://t.co/Uk1xa121X9	1447159001968517120	@mkeulemans @MarcBonten @P_Bruijning Kan verklaart worden dat ongevaccineerden vaker al Corona gehad hebben en dus betere immuniteit hebben. Zoals ik zelf	Neutral	Elaborate	
1446916130442993667	"Mededeling voor Hugo.
Hoe fascistischer jij springt, hoe lager mijn vaccin bereidheid. Die duikt dus verder ONDER nul."	1447169612383195136	@__K_C_B__ @rivliv @Gezondheidsraad @rivm @MinVWS maar met de hernieuwde nog krachtiger formule, prikt het wel beter. Mis ik nog.	Against	Unrelated	
1446351279207428110	"Ik vind dit dus zó fascinerend; redelijk lijkende mensen die zinnige kritiek hadden op de coronamaatregelen, maar sinds de vaccinaties De Afslag naar de dark side hebben genomen. https://t.co/pUpu1Sb1op"	1447174049369559041	"@aliettejonkers @Keeswessels @Gert_van_Dijk @SanderSchimmelp @pjvanerp @Fabriekstweet @DCSZ14 @mdradvies Overigens had Robin Fransman al veel eerder odieuze corona-opvattingen dan dat er vaccins beschikbaar waren. Als Kees geÃ¯nteresseerd is, ik heb nog wel wat blogposts van Twitter-draadjes:
https://t.co/Pf7WIU43Rf"	Favour	Elaborate	
1446530854088495108	Hoe ironisch is het dat een supergezonde groep gevaccineerde of geteste marathonlopers een stuk 'geschiedschrijving' van een statusloze covidiotie-farce zelfverzonnen enquêtecommissie zonder enige bevoegdheid in de weg staat? https://t.co/LhfHKu4EX9	1447178836106489858	@Els__nadine Volgens mij heb jij vreselijk vÃ©Ã©l spijt van je experimentele prikje, gezien jouw defensieve houding naar de ongevaccineerden toe! Wens je heel veel sterkte in de komende tijd!	Against	Elaborate	
1447140923868127233	Veel miskramen. Zou er een causaal verband zijn met de prik? Praat er over met je omgeving. https://t.co/pd9oT2OCMM	1447183306823503877	@cafeweltschmerz Alweer zo'n misselijk makende tweet die niets met vaccineren te maken heeft. Dit account is rapporteerd.	Against	Disagree	
1447186637696507909	Dit is echt interessant. Iemand een verklaring? https://t.co/4MJToJM1wz	1447194493103579146	@WybrenvanHaga Zeker, is al door vele artsen uitgelegd voordat het prikken begon.	Unrelated	Unrelated	
1447159535467208709	Dat was het dan, qua @cafeweltschmerz voor mij. Godsallejezus. #blokkerdeblokkerdeblokblokblok	1447215176378318857	@RHoogland @cafeweltschmerz Helder, de club geeft idd een inkijkje in hun geestesgesteldheid en houding tov covid en al of niet laten vaccineren. Het verbaasde me alleen dat je schreef 'dat was het dan.' Alsof de ondergrens al niet eerder bereikt was voor je.	Unrelated	Unrelated	
1446826245078069249	Beveiliger Apple winkel in Manhattan neergestoken nadat hij een klant vroeg een mondkapje op te doen.  https://t.co/bSEYpQeNOJ	1447235590483808265	"@JaapUrsem @shike_jebu @steve98921 @rianne19701114 @erikmouthaanRTL Let op: Shiite is een hele domme trolbot. Is er alleen op uit om met onzin over Trump, vaccins etc. een discussie te dereguleren. Uiteindelijk zal het je wel blokkeren. 
Account heeft alle kenmerken van een sokpop. Een JFvD'er met teveel tijd en geen hobbies? https://t.co/VjCdUa5phe"	Unrelated	Unrelated	
1447147188132491265	"Waarom niet? Nou omdat ze maar maximaal 40% effectief zijn. Ik geen extra troep in mijn lijf wil, en ik niet ga meewerken aan de welvaart van een paar aandeelhouders. Verdienmodellen zijn het schandalig. Echt schandalig..

https://t.co/99eMtCtv1Z"	1447246428091392004	@ClownShowNL @AnneliesdeZeeuw De wetenschap gaat vooruit.  Ze denken nu dat het beter is niet alleen de ouderen in te enten.  Het griep vaccin is er ook al heel lang en er wordt voortdurend aan gewerkt om het optimaal te krijgen.	Against	Disagree	
1446945758427721732	"Het is een opmerkelijk virus dat heerst. Alle NL politici inclusief hun partner &amp; kinderen blijven bespaard van long covid &amp; coronasterfte. Ook in tegenstelling tot de bevolking, geen enkel geval bij hen van vaccinatieschade. Hoe zit dat eigenlijk @hugodejonge en @markrutte?"	1447253061798400003	@Fleur_Ru11 @helmavankastel @Vicki_Lommel @hugodejonge @markrutte Eh nee, Novavax zit in de testfase voor noodtoelating tot de markt. Hierna wordt er alleen nog vaccin geÃ¯njecteerd, net zoals allevier de huidige beschikbare vaccins.	Against	Unrelated	
1446895565086863372	"Maar Pim, waarom zien ze het niet???
Spreek op straat een onbekende aan en leg uit dat het Journaal, de talkshows, kranten, journalisten, wetenschappers, politici &amp; zelfs kwakzalvers als Van Ranst en Ab Osterhaus ons 24/7/365 voorliegen over corona.
Hoe denk je dat de reactie is?"	1447259122076995585	@pimgunzel @ClownShowNL De kans dat je op lange termijn bijwerkingen krijgt van de coronavaccins is heel klein. Dit komt omdat de vaccins binnen vier tot zes weken weer uit je lichaam verdwijnen. De meeste bijwerkingen zijn zichtbaar in de eerste paar weken na de vaccinatie.	Unrelated	Unrelated	
1179458934106738688	"President Trump houdt nu een gezamenlijke persconferentie met de president van Finland. 

Finland! Een land met maar 6 miljoen inwoners, op de lijst van wereldeconomieeen op de 45ste plaats

Wat moet ons land doen om ook eens een persconferentie te krijgen?"	1447261066753363972	@ReneRook1 @JokeBruis38 @buzztruus @JaapWessel @SebBenthem @CoopZor @zonietdanalsnog @henk382 @koning_rogier @john_mommers @BasedBabyYoda @AudioVD @Bourgonje @Cr1t1calTh1nk3r @Christo48507617 @arnoud000 @NickVeenman @knorretje008 @GarageRemus @VaxxDoc @DianeBernaerts @EenNederland @PVerkaik1 @AriBeuker @BarbFranc @pol_oneindig @OBraeckenssieck @ChicoBralt @Winston15793002 @AvdV13268152 @Cooper777Cooper @sjaak_jacq @Internet_Bottom @010wijk11 @LD53740314 @Lodaf1 BoosterBukkake voor Joke.	Unrelated	Unrelated	
1447159222383300611	Geprikten in verwarring: meer positieven per honderdduizend bij gevaccineerden dan bij ongevaccineerden... Maar wees gerust: aan het beleid gaat niets veranderen, want het gaat niet om gezondheid, maar om permanente QR voor toegang. https://t.co/qcmyaQnygF	1447278323848069122	@Monique7212 @thierrybaudet Die mensen hopen misschien de derde en vierde prik te ontlopen,  omdat ze dan tijdelijk een groen vinkje kunnen krijgen voor 'genezen'?	Against	Unrelated	
1179458934106738688	"President Trump houdt nu een gezamenlijke persconferentie met de president van Finland. 

Finland! Een land met maar 6 miljoen inwoners, op de lijst van wereldeconomieeen op de 45ste plaats

Wat moet ons land doen om ook eens een persconferentie te krijgen?"	1447282859685863424	"@JokeBruis38 @ReneRook1 @buzztruus @JaapWessel @SebBenthem @CoopZor @zonietdanalsnog @henk382 @koning_rogier @FritsLoda @john_mommers @BasedBabyYoda @AudioVD @Bourgonje @dancalegria @Jonatha12700852 @Cr1t1calTh1nk3r @Christo48507617 @sLinkseTranen @Roses35918648 @arnoud000 @NickVeenman @knorretje008 @GarageRemus @VaxxDoc @Sanspareille @rudybouma @DianeBernaerts @EenNederland @PVerkaik1 @vanranstmarc @AriBeuker @BarbFranc @pol_oneindig @OBraeckenssieck @ChicoBralt @Winston15793002 @karin_steensel @AvdV13268152 @Cooper777Cooper @sjaak_jacq @Internet_Bottom @010wijk11 @LD53740314 @Lodaf1 Aan Boostertjes en Griepprikkies natuurlijk! 

https://t.co/88OXUpyyyG"	Unrelated	Unrelated	
1446938339597238277	Dit was voor mij de limit, Vester gaat nu op block. https://t.co/TwIPPS5Y8Z	1447283397827743749	"@ShizzleGator @NederbelgJ Je weet dat die test dat niet kan aantonen he en dat dit nu nog mag maar in Canada o.a. al naar het 2G systeem gaat.

Het is discriminatie van gezonde mensen en dat stopt alleen als wij het stoppen."	Unrelated	Unrelated	
1447271450084249603	"Dit boek lees je echt in één ruk uit...
Echt een aanrader en wat een ziener was deze man! https://t.co/sT2omgYE8v"	1447287636033425410	@HugoJacobs17 @G6Sven @PGrasspriet Ik denk dat ze niet veel anders meer konden. De financiele chaos is een pain in the ass die actie vereist. Covid is gelanceerd of gebruikt en opgeblazen maar de benodigde infrastructuur voor total world control is er gewoon nog niet. mRNA als verdovingsmiddel is als Windows 95	Unrelated	Unrelated	
1446489949503635459	Wat ook kan meespelen is als het zo is dat ongevaccineerden relatief meer contact hebben ongevaccineerden, dan gevaccineerden. https://t.co/Uk1xa121X9	1447289561617403910	@mkeulemans @MarcBonten @P_Bruijning meer positieven per honderdduizend bij gevaccineerden dan bij Ã³ngevaccineerden... Huh?	Neutral	Disagree	
1447243801882472453	Wat doen jullie als er een vaccinatieplicht komt??	1447297039189020674	"@Ruth18067 @ikben_charlotte @Adt_driveby @VergeetMe ja maar je wil eigenlijk niet geregistreerd staan als weigeraar! 
Wel makkelijk voor ze als ze straks een lijst hebben bij wie ze langs moeten voor het zetten van een prik.
Als iemand bij mij aan de deur komt zeg ik (Meneer is er niet) kan ik een boodschap aannemen?"	Neutral	Disagree	
1447243801882472453	Wat doen jullie als er een vaccinatieplicht komt??	1447317297748709378	@VergeetMe Niet prikken!	Neutral	Disagree	
1450505246460026890	Discussie stijging coronapatiënten: 'Ongevaccineerden ic-bed weigeren?' https://t.co/RV9XLnS2zB	1450585163449126913	@zwervanch @mariannezw Ik vertrouw geen cijfer meer. Als het misgaat, gaan we dat vanzelf zien. Past nu nog onder het tapijt, maar met zÃ³veel prikken houdt dat snel op.	Favour	Disagree	
1450489985019359237	"Laura &amp; Ineke....

Ik begon de dag helaas met een harteloze Ineke en als klap op de zieke vuurpijl komt daar aan het einde van de dag nog een onmenselijke Laura bij... https://t.co/SkNUqZpBHe"	1450686854488109058	@JennifervdBelt Ik denk dan maar zo: mag hopen dat ze nooit in nood komen en de hulp van een NIET gevaccineerde nodig hebben! Zak lekker in de stront dan ook Laura en Ineke!	Unrelated	Unrelated	
1405161623325659144	"Benieuwd hoe Pfizer/BioNTech COVID19-vaccins worden gemaakt en verdeeld vanuit België? Luister naar de podcast met onze Belgische collega's Luc Van Steenwinkel en Danny Hendrikse : https://t.co/Nuk0oUekNF

#ScienceWillWin #WeWontRest 
@EFPIA"	1450701820175831043	@Witlicht4586213 @pfizerbelgie @EFPIA De bedoeling was niet om te beschermen, wel om afhankelijk te maken van boostershots	Favour	Disagree	
1450702436193251331	Wat een zever, die verplichte vaccinatie voor zorgpersoneel. Wat doe je dan artsen die weigeren zich te laten vaccineren? #radio1 @radio1be	1450710861287510018	@PsDaVinci @NancyDVogelaere Een vaccin blijft ook niet eeuwig in je lichaam aanwezig. Hoogstens een paar weken. Het doel van het vaccin is om in je lichaam een immuunreactie te veroorzaken die je wapent tegen een toekomstige echte virusbesmetting.	Against	Unrelated	
1450692141341024261	"Bijna 400.000 Belgen waren klaar na één prik, maar nu blijkt Johnson &amp; Johnson-vaccin belofte niet waar te maken https://t.co/LjONwvVStA"	1450711793953869824	@Nieuwsblad_be Net zoals de andere ‘vaccins’ dan.	Neutral	Elaborate	
1450704162874970116	"Toen ik kind was in de biblebelt zou deze man direct uit de kerk zijn gezet en tot sociale paria verklaard omdat hij door op tv te komen Satan dient. Tv was immers duivels. 

Maar 50 jaar later niet meer.

Dus goede hoop dat ze zich bij een  volgende pandemie wel laten vaccineren https://t.co/NfukCmaQMB"	1450716169862893570	@2525 Eigenlijk twijfel je aan de almachtige status van God door je niet te laten vaccineren. Als alleen God over ziekte en gezondheid gaat zou een door ons gemaakt vaccin hem daar niet van moeten kunnen weerhouden.	Favour	Elaborate	
1450580601166352387	De vragen n.a.v. de hallucinant walgelijke geweldsfantasie gericht tegen ongevaccineerden die afgelopen vrijdag werd uitgezonden op de NPO zijn vandaag ingediend @mariannezw https://t.co/M3HOIc5PSs https://t.co/HOvE21VPvz	1450722482705637383	@PvanHouwelingen @mariannezw Dit filmpje is van Plakshot, ook van de NPO. Aangezien het een satirisch programma is, ligt het misschien iets anders, maar dat ongevaccineerden zo worden weggezet vind ook ik erg zorgelijk. Vervang deze groep eens door een andere groep en de wereld is te klein. https://t.co/lj2SC0jxOm	Against	Elaborate	
1450666440034500610	1. Goodmorning #positivetribe! Iedereen genoten van een warme nachtrust? Vandaag vitamine K. Wisten jullie dat deze helpt bepaalde ouderdoms gerelateerde aandoeningen te voorkomen? Zo helpt het o.a. ter voorkoming van cardiovasculaire aandoeningen, ostheoartritis en dementie. https://t.co/UWpzbSc0R1	1450726383383154689	@GewoonJurgen Mijn booster! https://t.co/OYO3U18SbK	Unrelated	Unrelated	
1450492821585244169	Dat ik vaccineer heeft GEEN EFFECT op anderen. Dat jij niet vaccineert heeft WEL EFFECT op anderen. Dus je blijft een leeghoofd en er valt niks te respecteren https://t.co/lJWYtuSLem	1450734994431823875	@SSNNAAX @loekilie Dat je geweigerd kan worden is doodnormaal. Wanneer ziektes doodsgevaren meebrengen voor kinderen die nog een zwak imuumsysteem hebben daarom ook dat die vaccins verplicht zijn. Ik snap niet waarom je als ouder je kind zoveel risico zou laten oplopen of andere kinderen	Favour	Elaborate	
1450684471154446338	Bedankt voor bewezen diensten .... https://t.co/KC1WmWXChq	1450735856583684098	@PynaertP Zijn zij die het hoogste woord ook zelf gevaccineerd of gewoon geplaceboniseerd?	Unrelated	Unrelated	
1450381577154928641	"Vertel gevaccineerden dat ze een gevaar voor de samenleving zijn en hun stoppen slaan door. 

Zo n vaccin doet weinig voor je denkvermogen he? Ik - gezond persoon - ga me zo laten testen of ik wel gezond ben. Idioot maar nog idioter dat gevaccineerden dat niet hoeven te bewijzen."	1450736820271058948	@Sigmund1908 @Marcosun38Marco @Henkie2020 @umarebru @hugodejonge En ja, ONGEVACCINEERDEN hebben dat virus wellicht bij zich. Maar dan de bonus voor gevaxten, die dus ook!! Daarmee zou je vraag beantwoord moeten zijn??!!	Against	Unrelated	
1450736684962811907	Dus uiteindelijk was de daling in het aantal besmettingen in de zomer niet te wijten aan het vaccin, maar aan de zomer? Net zoals vorig jaar.	1450745879061803011	@gringuitalatina @BartDeMeulenaer Ik heb toch het tegendeel gehoord. Doordat de immuunafweer de gevaccineerden minder lang besmettelijk maken. Men moet afweer door vaccinatie als groepsmaatregel bekijken, niet individueel	Against	Disagree	
1450747739755667458	Zelfde mechanisme is zichtbaar bij verzekeringsweigeraars. Bij tegenslag wordt halsoverkop geld ingezameld Een micro verzekering, zeg maar  Verbazing bij artsen: vaccinweigeraars willen als ze ernstig ziek worden door corona wél alles uit de kast op de ic https://t.co/XLEPJyJGt7	1450753243970146308	"@dvndm Ik denk niet dat dit artikeltje een beschouwing is over het geloof in de Bible Belt. Ik denk dat ze de lezer willen laten denken dat deze mensen parasieten zijn. Niet betalen, wÃ©l profiteren. Niet inenten, wÃ©l medische behandeling 'eisen'.
Heel vies. ð¤¢"	Favour	Disagree	
1450745782924201986	Tennissers moeten gevaccineerd zijn voor deelname aan Australian Open https://t.co/WUWP4IWlBj	1450756443452346371	@zozo39138903 @HenkZantinge3 @TPOnl Vrijheid bereik je juist door vaccinatie. Zie hoe de ziekenhuizen nu vol lopen met ongevaccineerden.	Favour	Elaborate	
1450723946282864640	"Is er niemand die zich afvraagt waarom er zo'n grote stijging is nu het grootste deel van Nederland zich heeft laten vaccineren? Veel mensen die zich niet willen laten vaccineren laten zich ook niet testen.... @hugodejonge, leg jij hem eens even uit...

https://t.co/7e851XZssI"	1450770886852812804	@RienNavelpluis @hugodejonge Dat kleine gedeelte wat voor aan stond om zich te laten vaccineren, is nu haantje-de-voorste met dagelijks testen. Want test moet nu eenmaal recent zijn en wat blijkt allemaal positief omdat ze gevaccineerd zijn! #vicieuzecirkel	Against	Elaborate	
1450721193250594820	"Vanuit de officiele cijfers is op te maken dat de  bescherming van het vaccin tegen infectie in de tijd snel afneemt. Bij de oudste groepen is die binnenkort nihil. Ook weer een bewijs dat de Coronapas meer kwaad dan goed doet. 
https://t.co/W9Z1gliAMO https://t.co/QWdEDDtGPn"	1450810013467959301	"@mauricedehond Hugo heeft het dan ook al over 'boostershots'. 

In Israel worden jongeren al door de premier beschimpt als ze denken dat ze zonder een derde prik zorgeloos zouden kunnen uitgaan... De vaccinatiepas gaat op rood zonder prik 3. https://t.co/h9Jidh0CbK"	Against	Elaborate	
1450708523558608901	Waar #zorginfarct en #coronacrisis samen komen. Sterkte Sander Donkers @volkskrant https://t.co/NU7hfP0671	1450810604734894082	"@Meggy_Mae @lorelei3112 @volkskrant Ik vind de vrijheid om te bepalen of je wel of niet gevaccineerd wil worden, minder zwaar wegen dan een patiÃ«nt nodige zorg onthouden.
Alternatief: je hebt nog steeds de keuze om je niet te vaccineren maar bij triage voor de IC sta je achteraan de rij!"	Unrelated	Unrelated	
1450784151397928964	EGBERT LACHAERT versus 'tSCHELDT: morgen, donderdag 21/10, om 9 u rechtbank eerste aanleg Antwerpen, Bolivarplaats, kamer ABKG. Komt dat zien! Komt dat zien! Legal fireworks! En veel over Egbert en zijn tong! (zowel gespleten als in de mond van jonge vrouwen op restaurant)	1450812008346042376	@tscheldt @egbertlachaert en vuurwerk! https://t.co/rJjdWqu3gU	Unrelated	Unrelated	
1450552931057602567	Goed nieuws!! Artsen Isala: antimalariamiddel Hydroxychloroquine blijkt wél effectief tegen corona https://t.co/H7nlhd04d1	1450824398500421632	"@laralawless @Hoofdzuster1 @margabult Covid-19 is de naam van de ziekte, of doel je op de Covid-vaccins? En ja, een zo hoog mogelijke vaccinatiegraad is wel de beste methode om deze pandemie tot beheersbare proporties terug te dringen. 
En je doet nu net of kinderen niet (ernstig) ziek kunnen worden van Covid-19 1/2"	Unrelated	Unrelated	
1450588144093573120	"Als jij een medische redenen hebt je niet te laten vaccineren, dan is dat zwaar klote maar wél legitiem.

Als jij je bewust niet laat vaccineren, #corona krijgt, zorg nodig hebt: dan zou het je sieren als je zelf daarvoor aanklopt bij je dominee, imam, dansleraar, whoever it was."	1450838993470378001	@sherrybaudet Staat nergens in dat boek van hunnie dat je niet mag vaccineren	Favour	Elaborate	
1450845620013518849	Laat de ongevaccineerden betalen voor een IC-opname. In Nederland is  99 procent vaccinatiegraad snel gehaald dan.	1450850207785226241	@ErdalBalci9 Juist andersom. De ongevaccineerden zijn niet bang. En laten we dan rokers, vetkleppen, hardrijders dan ook allemaal maar doodgaan. En oh ja, hartpatiÃ«nten, nierpatiÃ«nten, kankerpatiÃ«nten, last van je rug, allemaal laten kreperen.	Favour	Disagree	
1450845620013518849	Laat de ongevaccineerden betalen voor een IC-opname. In Nederland is  99 procent vaccinatiegraad snel gehaald dan.	1450862805062672388	@ErdalBalci9 Laat mensen betalen voor die prikken. Wanneer de Hollandse zuinigheid naar boven komt en eerst onderzoek doen naar het prikje. Benieuwd naar de vaccinatiegraad dan..	Favour	Disagree	
1450851575409389571	Je ziet het sentiment verschuiven richting meer drang en dwang van #ongevaccineerden in plaats van dat vanuit ratio, redelijkheid en empathie de gehele corona-aanpak opnieuw tegen het licht wordt gehouden. En vooral het gebrek aan media aandacht voor tegengeluid is zorgwekkend. https://t.co/wp8WK5LQUL	1450868788627480585	"@BenKlapwijk @ThessaNaomi @talithamuusse Bijzonder hoe makkelijk de schuld van bijna 2 jaar wanbeleid aan de ongevaccineerde wordt toegeschreven. 
Iedereen weet dat Hugo &amp; Co er een puinhoop van hebben gemaakt maar het is effectiever om een bekende uit te kafferen dan de onaantastbare Staat."	Against	Elaborate	
